sireID,damID,Nsegsnps,predOf,Trait,predMean,predSD,predUsefulness
230,BR-18GS-085-83,BR-21GS-C3-058-5,3597,TGV,SELIND,32.2242150942431,7.479395853337,52.1942020226529
231,BR-18GS-001-3,BR-18GS-129-58,3877,TGV,SELIND,33.3785819851385,7.04617188607033,52.1918609209463
232,BR-18GS-085-83,BR-21GS-C3-057-29,3644,TGV,SELIND,33.8218014674428,6.87000271807133,52.1647087246932
233,BR-18GS-059-43,BR-21GS-C3-069-3,3414,TGV,SELIND,36.0567820045157,6.02847449293872,52.152808900662
234,BR-18GS-085-83,BR-18GS-034-18,3793,TGV,SELIND,31.4352937984375,7.75929422980728,52.1526093920229
235,BR-18GS-085-83,BR-21GS-C3-106-5,3782,TGV,SELIND,35.099710185286,6.38040812349797,52.1353998750256
236,BR-18GS-001-3,BR-18GS-102-11,3714,TGV,SELIND,32.7841603661315,7.24448254918182,52.126928772447
237,BR-19GS-063-59,BR-18GS-034-21,3831,TGV,SELIND,33.6922559626335,6.89720616310768,52.107796418131
238,BR-18GS-085-83,BR-21GS-C3-055-8,3677,TGV,SELIND,34.3140328488895,6.66243779225032,52.1027417541978
239,BR-18GS-001-3,BR-21GS-C3-102-6,3408,TGV,SELIND,33.7775271632426,6.86231090856182,52.0998972891027
240,BR-18GS-059-43,BR-19GS-113-8,3381,TGV,SELIND,36.571283153697,5.8092524280374,52.0819871365569
241,BR-21GS-C3-287-9,BR-18GS-085-161,3617,TGV,SELIND,35.192748456227,6.32444852603259,52.079026020734
242,BR-18GS-085-83,BGM-1489,4332,TGV,SELIND,33.8714983257758,6.8169432163878,52.0727367135312
243,BR-18GS-001-3,BR-21GS-C3-122-8,3301,TGV,SELIND,33.9061653517203,6.80131403982804,52.0656738380611
244,BR-18GS-001-3,BR-18GS-001-38,3463,TGV,SELIND,32.2037989583263,7.4370393308124,52.0606939715954
245,BR-18GS-085-83,BR-18GS-129-36,3565,TGV,SELIND,32.6170049874017,7.27826569335723,52.0499743886655
246,BR-21GS-C3-287-9,BGM-1024,4145,TGV,SELIND,36.8665936458194,5.68511673756666,52.0458553351223
247,BR-18GS-085-83,BR-21GS-C3-103-5,3858,TGV,SELIND,34.7293283377501,6.47580974606523,52.0197403597443
248,BR-18GS-001-3,BR-19GS-030-52,3461,TGV,SELIND,33.8756541562445,6.79412028697046,52.0159553224556
249,BR-18GS-001-3,BR-18GS-001-56,3331,TGV,SELIND,31.9164494222962,7.52552666224599,52.009605610493
250,BR-18GS-059-43,BR-18GS-034-21,3859,TGV,SELIND,34.1537927469239,6.68731171609623,52.0089150289009
251,BR-18GS-085-83,BR-18GS-052-33,3692,TGV,SELIND,32.3997442999513,7.33541528005634,51.9853030977017
252,BR-18GS-085-83,BR-19GS-153-2,4003,TGV,SELIND,33.2598157188314,7.01216668772772,51.9823007750644
253,BR-18GS-001-3,BR-19GS-012-3,3584,TGV,SELIND,33.9023131742337,6.76784508094056,51.972459540345
254,BR-19GS-113-8,BR-19GS-030-39,3308,TGV,SELIND,35.3498303766488,6.22447036140552,51.9691662416016
255,BR-18GS-085-83,BR-21GS-C3-251-3,3740,TGV,SELIND,33.4353219861592,6.9403439978113,51.9660404603154
256,BR-18GS-001-3,BR-21GS-C3-154-22,3519,TGV,SELIND,31.8928173549578,7.50961583543463,51.9434916355683
257,BR-19GS-063-59,BR-18GS-059-29,3538,TGV,SELIND,34.0282227198244,6.70749609163229,51.9372372844826
258,BR-18GS-001-3,BR-18GS-109-11,3274,TGV,SELIND,33.492611398671,6.90751486738537,51.9356760945899
259,BR-21GS-C3-069-3,BR-21GS-C3-069-3,1805,TGV,SELIND,34.7677756565121,6.42370222650091,51.9190606012695
260,BR-19GS-030-39,BR-21GS-C3-069-3,3560,TGV,SELIND,34.8353292274675,6.39786093422012,51.9176179218352
261,BGM-0048,BR-18GS-034-21,3996,TGV,SELIND,31.5593715074406,7.62395272067391,51.91532527164
262,BR-18GS-001-3,BR-21GS-C3-059-67,3567,TGV,SELIND,33.1955236632315,7.00660498215876,51.9031589655954
263,BR-21GS-C3-287-9,BR-21GS-C3-130-4,3272,TGV,SELIND,36.3707226041135,5.81602742151533,51.8995158195595
264,BR-18GS-001-3,BR-21GS-C3-087-8,3612,TGV,SELIND,32.7663571180085,7.16363879594571,51.8932727031835
265,BR-18GS-001-3,BR-21GS-C3-104-52,3532,TGV,SELIND,33.8808037870475,6.74427507900973,51.8880182480034
266,BR-18GS-001-3,BR-18GS-054-52,3565,TGV,SELIND,31.6456685016468,7.57803447740087,51.8790205563071
267,BR-18GS-085-83,BR-18GS-052-6,3646,TGV,SELIND,33.761238992576,6.785332938805,51.8780779391854
268,BR-21GS-C3-287-9,BR-19GS-030-10,3200,TGV,SELIND,35.1434511812899,6.26697743067531,51.876280921193
269,BR-18GS-001-3,BR-18GS-103-28,3411,TGV,SELIND,31.7845169911499,7.52493526785742,51.8760941563292
270,BR-18GS-001-3,BGM-0480,4305,TGV,SELIND,33.0281659089067,7.05872336393252,51.8749572906066
271,BR-18GS-001-3,BR-21GS-C3-132-4,3340,TGV,SELIND,32.0856225813833,7.41125640015892,51.8736771698076
272,BR-19GS-113-8,BR-19GS-113-8,2073,TGV,SELIND,35.7967779548747,6.02106473359208,51.8730207935656
273,BGM-0048,BGM-1156,2088,TGV,SELIND,31.1477288261552,7.75920787681528,51.864813857252
274,BR-18GS-085-83,BR-21GS-C3-286-5,3680,TGV,SELIND,33.9792429160897,6.69869152180735,51.8647492793153
275,BR-18GS-001-3,BGM-0027,4156,TGV,SELIND,34.0269280909579,6.6800040788861,51.8625389815837
276,BR-18GS-001-3,BR-21GS-C3-286-24,3390,TGV,SELIND,33.9080122137667,6.72158522663074,51.8546447688708
277,BR-18GS-085-83,BR-18GS-001-31,3623,TGV,SELIND,31.8953026610607,7.47492958689512,51.8533646580707
278,BR-18GS-098-1,BR-21GS-C3-069-3,3655,TGV,SELIND,35.0578831768788,6.28843148289709,51.847995236214
279,BR-18GS-001-3,BGM-0901,4184,TGV,SELIND,33.753401939673,6.76355859344935,51.8121033841828
280,BR-18GS-059-43,BR-18GS-059-29,2871,TGV,SELIND,34.4897595041148,6.48745281833667,51.8112585290737
281,BR-18GS-001-3,BR-18GS-085-143,3767,TGV,SELIND,31.8208282702776,7.48489976071674,51.8055106313913
282,BR-18GS-085-83,BR-21GS-C3-201-1,3340,TGV,SELIND,33.2558510231474,6.94585031641763,51.8012713679824
283,BR-21GS-C3-287-9,BR-18GS-109-10,3428,TGV,SELIND,33.2221623029613,6.9556509103885,51.7937502336986
284,BR-19GS-113-8,BR-18GS-098-1,3725,TGV,SELIND,35.5723843260601,6.07100865741699,51.7819774413635
285,BR-18GS-085-83,BR-21GS-C3-055-6,3734,TGV,SELIND,31.3975962653827,7.62813247587882,51.7647099759791
286,BGM-0048,BR-18GS-059-29,3498,TGV,SELIND,31.8953382646315,7.43822570582813,51.7554008991926
287,BR-18GS-085-83,BGM-0140,4220,TGV,SELIND,33.447748666846,6.854246248389,51.7485861500446
288,BR-18GS-001-3,BGM-1560,3943,TGV,SELIND,31.0974643496965,7.73433829149079,51.7481475879769
289,BR-19GS-030-39,BR-18GS-034-21,3792,TGV,SELIND,32.9323399698757,7.0470397938747,51.7479362195212
290,BR-18GS-085-83,BR-21GS-C3-162-17,3763,TGV,SELIND,31.8610638791307,7.44684162252128,51.7441310112625
291,BR-18GS-001-3,BGM-1682,4177,TGV,SELIND,33.9551615485778,6.6622753768661,51.7434368048103
292,BR-18GS-085-83,BR-21GS-C3-133-4,3742,TGV,SELIND,33.4652633086243,6.84375240455927,51.7380822287975
293,BGM-1527,BGM-0048,4249,TGV,SELIND,33.7710845839637,6.72465405316673,51.7259109059189
294,BR-21GS-C3-287-9,BR-18GS-001-26,3530,TGV,SELIND,34.2848607475278,6.53219573475747,51.7258233593302
295,BR-18GS-085-83,BR-21GS-C3-057-12,3715,TGV,SELIND,32.6475830403869,7.14503272050403,51.7248204041327
296,BR-19GS-063-59,BGM-1156,3660,TGV,SELIND,33.2806132813481,6.90714622710323,51.7226937077137
297,BR-19GS-063-59,BGM-1527,4161,TGV,SELIND,35.9039690391566,5.92386427134487,51.7206866436474
298,BR-18GS-001-3,BGM-1656,3914,TGV,SELIND,31.6011001972639,7.53185410837473,51.7111506666244
299,BR-18GS-085-83,BR-21GS-C3-132-18,3654,TGV,SELIND,33.7634756042704,6.71502330400434,51.692587825962
300,BR-18GS-001-3,BR-18GS-085-21,3538,TGV,SELIND,29.4697114365833,8.31881970164003,51.6809600399622
301,BR-18GS-085-83,BR-18GS-084-30,3482,TGV,SELIND,33.3834868165761,6.85251977895829,51.6797146263947
302,BR-18GS-085-83,BR-21GS-C3-217-6,3850,TGV,SELIND,33.2184969203963,6.9138421445749,51.6784554464112
303,BR-18GS-001-3,BR-21GS-C3-296-2,3622,TGV,SELIND,34.3900046217659,6.47109762954369,51.6678352926476
304,BR-18GS-001-3,BR-18GS-085-36,3527,TGV,SELIND,32.7476807076781,7.08543936136321,51.6658038025178
305,BR-18GS-001-3,BR-18GS-059-24,3384,TGV,SELIND,31.1958122554089,7.66663717300141,51.6657335073227
306,BR-18GS-001-3,BR-18GS-102-18,3869,TGV,SELIND,32.0194708436679,7.35566286970433,51.6590907057784
307,BR-21GS-C3-287-9,BR-19GS-030-38,3395,TGV,SELIND,35.9823532244095,5.86919281602849,51.6530980432055
308,BR-18GS-001-3,BR-18GS-001-34,3136,TGV,SELIND,30.9624944694521,7.74610875829446,51.6446048540983
309,BR-18GS-085-83,BR-18GS-099-26,3752,TGV,SELIND,33.5928480700989,6.76084940571692,51.6443159833631
310,BR-18GS-059-43,BGM-1156,3328,TGV,SELIND,33.7421500656385,6.7048333326553,51.6440550638282
311,BR-18GS-098-1,BR-18GS-034-21,4050,TGV,SELIND,33.154893919287,6.92337201215959,51.6402971917531
312,BR-18GS-085-83,BR-18GS-085-37,3393,TGV,SELIND,33.0460113541446,6.96297733482014,51.6371608381144
313,BR-18GS-085-83,BR-21GS-C3-162-13,3900,TGV,SELIND,30.3900768683697,7.95547527357496,51.6311958488149
314,BR-18GS-001-3,BR-21GS-C3-286-14,3355,TGV,SELIND,33.2518989535457,6.8761233858572,51.6111483937844
315,BR-18GS-001-3,BGM-0892,4179,TGV,SELIND,33.8052968483316,6.6639684571033,51.5980926287974
316,BR-19GS-063-59,BR-18GS-109-17,3668,TGV,SELIND,34.5879380240096,6.36675318299183,51.5871690225978
317,BR-18GS-001-3,BR-21GS-C3-286-32,3402,TGV,SELIND,32.9512757909222,6.97879393972088,51.584655609977
318,BR-21GS-C3-287-9,BGM-2289,3541,TGV,SELIND,33.2820197425032,6.85377367159101,51.5815954456512
319,BR-18GS-109-17,BGM-0048,3617,TGV,SELIND,32.4550535688168,7.16022505662997,51.5728544700188
320,BR-21GS-C3-287-9,BR-19GS-030-15,3499,TGV,SELIND,33.991735214777,6.58374519314587,51.5703348804765
321,BR-19GS-063-59,BGM-1023,4135,TGV,SELIND,35.4924819799257,6.02048203450804,51.5671690120621
322,BGM-1023,BGM-0048,4228,TGV,SELIND,33.3595975247328,6.81646880617427,51.5595692372181
323,BR-18GS-085-83,BR-21GS-C3-059-15,3711,TGV,SELIND,33.6394230456959,6.71135327631073,51.5587362934455
324,BR-18GS-001-3,BR-21GS-C3-122-6,3266,TGV,SELIND,34.1517702493426,6.51825803886853,51.5555192131216
325,BR-19GS-030-39,BR-18GS-059-29,3563,TGV,SELIND,33.2683067270667,6.84859887499211,51.5540657232956
326,BR-19GS-113-8,BR-21GS-C3-069-3,3660,TGV,SELIND,35.2822768056934,6.0923039882934,51.5487284544368
327,BR-18GS-085-83,BR-18GS-101-28,3965,TGV,SELIND,31.3755755237729,7.55542635538034,51.5485638926385
328,BR-18GS-085-83,BR-21GS-C3-104-30,3581,TGV,SELIND,32.0562744958662,7.29536221764434,51.5348916169766
329,BR-18GS-059-43,BR-18GS-109-17,3159,TGV,SELIND,35.0494748083001,6.16843195170389,51.5191881193495
330,BR-18GS-001-3,BR-19GS-063-76,3538,TGV,SELIND,33.2134905102287,6.8550611324057,51.5165037337519
331,BR-18GS-001-3,BGM-0134,3891,TGV,SELIND,34.4878764671326,6.37611272007764,51.5120974297399
332,BR-21GS-C3-287-9,Guaira-Falsa,3804,TGV,SELIND,35.3395033471987,6.05582261295527,51.5085497237892
333,BR-18GS-001-3,BR-21GS-C3-201-4,3377,TGV,SELIND,32.7435680413203,7.02776956120839,51.5077127697467
334,BR-19GS-063-59,BR-18GS-034-27,3819,TGV,SELIND,34.4840063797888,6.37450510803333,51.5039350182378
335,BR-18GS-001-3,BR-21GS-C3-063-3,3635,TGV,SELIND,33.1523389979545,6.87293042486027,51.5030632323314
336,BR-18GS-001-3,BGM-0638,4248,TGV,SELIND,32.5343943688313,7.10117601001391,51.4945343155684
337,BR-18GS-001-3,BR-19GS-030-21,3603,TGV,SELIND,32.0932543549234,7.26488231979623,51.4904901487793
338,BR-21GS-C3-287-9,BR-18GS-131-17,3399,TGV,SELIND,36.8978951495002,5.46501072616518,51.4894737883612
339,BR-18GS-001-3,BR-21GS-C3-284-3,3491,TGV,SELIND,32.5648386091078,7.08595674910029,51.4843431292056
340,BR-18GS-085-83,BR-21GS-C3-286-8,3969,TGV,SELIND,30.4641694366635,7.87219959201075,51.4829423473322
341,BR-18GS-059-43,BGM-1527,4093,TGV,SELIND,36.365505823447,5.66176025854629,51.4824057137656
342,BR-18GS-098-1,BR-18GS-059-29,3688,TGV,SELIND,33.490860676478,6.73800453034205,51.4813327724912
343,BR-18GS-001-3,BR-21GS-C3-292-10,3424,TGV,SELIND,33.6589239226678,6.67492241403658,51.4809667681455
344,BR-18GS-085-83,BR-21GS-C3-038-3,3743,TGV,SELIND,31.1977131064968,7.59082401944781,51.4652132384225
345,BR-18GS-034-27,BGM-0048,4000,TGV,SELIND,32.351121924596,7.15630741449049,51.4584627212856
346,BR-19GS-113-8,BR-18GS-034-21,3830,TGV,SELIND,33.3792875481017,6.770920234375,51.4576445738829
347,BR-18GS-001-3,BR-19GS-002-4,3357,TGV,SELIND,30.6765503497088,7.78020976946694,51.4497104341855
348,BR-21GS-C3-287-9,BR-18GS-085-84,3674,TGV,SELIND,36.1773407830515,5.71524486407876,51.4370445701418
349,BR-18GS-085-83,BR-21GS-C3-157-14,3773,TGV,SELIND,32.7965215787021,6.9812680099434,51.436507165251
350,BR-18GS-085-83,BR-18GS-099-33,3719,TGV,SELIND,32.003985184883,7.27568431888249,51.4300623162993
351,BR-19GS-063-59,BR-18GS-111-57,3875,TGV,SELIND,32.8143182269868,6.97210802180029,51.4298466451936
352,BR-18GS-001-3,BR-18GS-008-20,3207,TGV,SELIND,30.4567307684502,7.85418962247695,51.4274170604636
353,BR-18GS-001-3,BR-21GS-C3-288-13,3454,TGV,SELIND,31.1625621818384,7.58797658439099,51.4224596621624
354,BR-18GS-085-83,BR-18GS-001-21,3667,TGV,SELIND,31.5796098355052,7.43162901449037,51.4220593041945
355,BR-21GS-C3-069-3,BR-18GS-034-21,3729,TGV,SELIND,32.8647863989203,6.94895439455331,51.4184946323776
356,BR-18GS-034-21,BR-18GS-034-21,2324,TGV,SELIND,30.9617971413286,7.66122154050145,51.4172586544674
357,BR-21GS-C3-287-9,BGM-0039,4084,TGV,SELIND,35.0786257174742,6.11815432479934,51.4140977646884
358,BR-18GS-085-83,BR-18GS-034-57,3689,TGV,SELIND,33.7879623165305,6.60033374840253,51.4108534247653
359,BR-18GS-085-83,BGM-1503,4107,TGV,SELIND,30.6355944539491,7.77423420798826,51.3927997892777
360,BR-18GS-085-83,BR-21GS-C3-061-1,3736,TGV,SELIND,33.4544501406538,6.71599489366715,51.3861565067451
361,BR-18GS-001-3,BR-19GS-047-16,3357,TGV,SELIND,30.5607752697,7.79950841026187,51.3854627250992
362,BGM-1527,BR-19GS-030-39,4115,TGV,SELIND,35.1440530463988,6.07843869449457,51.3734843606993
363,BR-18GS-085-83,BGM-1596,4357,TGV,SELIND,33.5991808352465,6.65637936057081,51.3717137279705
364,BR-18GS-059-43,BGM-1023,4073,TGV,SELIND,35.9540187642161,5.76793551303263,51.3544065840132
365,BR-18GS-059-43,BR-18GS-111-57,3667,TGV,SELIND,33.2758550112773,6.76949348246058,51.350402609447
366,BR-18GS-059-43,BR-18GS-034-27,3749,TGV,SELIND,34.9455431640793,6.14271813360154,51.3466005807954
367,BR-18GS-001-3,BR-18GS-085-35,3738,TGV,SELIND,31.5724197642248,7.40492706523416,51.3435750284
368,BR-18GS-001-3,BR-18GS-085-100,3586,TGV,SELIND,30.9527353280034,7.63678101324903,51.3429406333784
369,BR-19GS-030-39,BGM-1156,3708,TGV,SELIND,32.5206972885904,7.04858780006858,51.3404267147735
370,BR-18GS-085-83,BR-18GS-134-29,3939,TGV,SELIND,33.8082863114343,6.56478112006452,51.3362519020066
371,BR-18GS-001-3,BR-18GS-061-6,3823,TGV,SELIND,33.5721163802921,6.65140013456206,51.3313547395728
372,BR-18GS-001-3,BR-18GS-097-4,3901,TGV,SELIND,34.3340447451165,6.36589666286448,51.3309888349647
373,BR-21GS-C3-287-9,BR-18GS-001-23,3489,TGV,SELIND,31.8513262380822,7.29072830308751,51.3175708073258
374,BR-18GS-001-3,BR-18GS-063-54,3880,TGV,SELIND,33.55209681587,6.65232189810885,51.3137962838207
375,BR-18GS-085-83,BR-18GS-034-35,3692,TGV,SELIND,30.9032410546731,7.64316539572543,51.31049266126
376,BR-18GS-085-83,BR-21GS-C3-058-2,3646,TGV,SELIND,33.2627229922846,6.75766281014049,51.3056826953597
377,BR-18GS-001-3,BR-19GS-030-6,3493,TGV,SELIND,33.4180955260954,6.69452008434713,51.2924641513023
378,BR-18GS-085-83,BR-21GS-C3-106-9,3787,TGV,SELIND,33.5247741022694,6.65416938024522,51.2914063475241
379,BR-18GS-001-3,BR-18GS-089-35,3485,TGV,SELIND,30.9804578817659,7.606099204731,51.2887427583976
380,BR-18GS-098-1,BGM-1156,3295,TGV,SELIND,32.7432512380017,6.94487486791471,51.2860671353339
381,BR-21GS-C3-287-9,BR-18GS-059-62,3386,TGV,SELIND,32.5458232149059,7.01458214758884,51.2747575489681
382,BGM-0048,BR-18GS-111-57,3861,TGV,SELIND,30.681433771794,7.7103257723108,51.2680035838638
383,BR-18GS-085-83,BGM-2304,3366,TGV,SELIND,33.5516280467519,6.63420509807344,51.264955658608
384,BR-18GS-001-3,BR-17-012-16,3908,TGV,SELIND,34.446245803447,6.29750282726758,51.2605783522514
385,BR-18GS-001-3,BR-18GS-032-3,3705,TGV,SELIND,33.3508990126962,6.70658006031436,51.2574677737355
386,BR-18GS-001-3,BGM-1370,4253,TGV,SELIND,33.6713166923058,6.58516270841519,51.2537011237743
387,BR-18GS-001-3,BGM-1520,3908,TGV,SELIND,31.2246987527269,7.50095042623927,51.2522363907858
388,BR-18GS-085-83,BGM-1371,4307,TGV,SELIND,34.2222996417313,6.37765210377912,51.2506307588216
389,BR-19GS-063-59,BR-18GS-059-48,3435,TGV,SELIND,33.0366209030581,6.81910814121492,51.2436396401019
390,BR-21GS-C3-287-9,BGM-0022-TB,3893,TGV,SELIND,36.9365401508188,5.35812498719538,51.2427338666305
391,BR-19GS-030-39,BR-18GS-109-17,3684,TGV,SELIND,33.8280220312519,6.52088664512249,51.2387893737289
392,BR-19GS-030-39,BGM-1023,4094,TGV,SELIND,34.7325659871679,6.180024668661,51.2332318524928
393,BR-19GS-113-8,BR-18GS-059-29,3542,TGV,SELIND,33.7152543052926,6.56079950024624,51.23258897095
394,BR-21GS-C3-287-9,BR-18GS-001-1,3277,TGV,SELIND,33.1149404475182,6.78482988038493,51.230436228146
395,BR-21GS-C3-287-9,BR-21GS-C3-265-9,3214,TGV,SELIND,32.885378558805,6.87038851822612,51.2293159024688
396,BR-19GS-063-59,BGM-0049,4010,TGV,SELIND,34.3363286457186,6.32601341569814,51.2267844656326
397,BR-21GS-C3-069-3,BR-18GS-059-29,3494,TGV,SELIND,33.2007531561112,6.75080129655074,51.2253926179017
398,BR-18GS-001-3,BR-18GS-109-19,3271,TGV,SELIND,32.7890067502031,6.90452800826643,51.2240965322745
399,BR-18GS-001-3,BR-18GS-131-9,3725,TGV,SELIND,33.2741516796532,6.72255381389936,51.2233703627644
400,BR-18GS-085-83,BGM-0226,3986,TGV,SELIND,34.9700049047596,6.08634712094209,51.220551717675
401,BR-21GS-C3-287-9,BR-18GS-085-38,3822,TGV,SELIND,31.970721444433,7.20958624763222,51.220316725611
402,BR-18GS-085-83,BR-18GS-001-10,3600,TGV,SELIND,31.1983672759785,7.49733462551014,51.2162507260905
403,BR-21GS-C3-287-9,Aipim-Preto-Joselito,3810,TGV,SELIND,35.7155070862864,5.80431574058602,51.2130301136511
404,BR-18GS-001-3,BR-18GS-099-4,3593,TGV,SELIND,33.1252294519432,6.77057682742583,51.2026695811702
405,BR-18GS-085-83,BGM-1422,3984,TGV,SELIND,34.5257830547976,6.24388319115605,51.1969511751843
406,BR-18GS-085-83,BR-18GS-055-19,3730,TGV,SELIND,32.1742490316938,7.1240428304722,51.1954433890546
407,BR-18GS-001-3,BR-18GS-042-28,3873,TGV,SELIND,33.0134436903606,6.809298771876,51.1942714112695
408,BGM-1527,BR-18GS-098-1,4155,TGV,SELIND,35.3666069958101,5.92624945265499,51.1896930343989
409,BR-21GS-C3-287-9,BR-18GS-099-32,3606,TGV,SELIND,35.0777102157953,6.03410829581271,51.1887793656152
410,BR-18GS-001-3,BR-18GS-059-37,3380,TGV,SELIND,33.4698306153178,6.63553428279688,51.1867071503855
411,BR-18GS-085-83,BGM-0815,4349,TGV,SELIND,33.210145662337,6.73264073057844,51.1862964129814
412,BR-18GS-001-3,BR-21GS-C3-287-2,3183,TGV,SELIND,31.8326259239105,7.24183279720403,51.1683194924452
413,BR-18GS-085-83,BR-18GS-059-26,3681,TGV,SELIND,31.9188607237124,7.20944016351507,51.1680659602976
414,BR-19GS-030-39,BR-18GS-034-27,3689,TGV,SELIND,33.7240903870311,6.53332015601974,51.1680552036038
415,BR-18GS-001-3,BGM-1291,3910,TGV,SELIND,30.1623269222156,7.86551608232149,51.163254862014
416,BR-18GS-001-3,BGM-1163,3918,TGV,SELIND,30.6282549094838,7.68763392859517,51.1542374988329
417,BR-18GS-059-43,BR-18GS-059-48,2957,TGV,SELIND,33.4981576873485,6.61226969829618,51.1529177817993
418,BR-18GS-085-83,BR-18GS-129-58,3702,TGV,SELIND,32.3035950427225,7.05870016738918,51.1503244896516
419,BR-18GS-001-3,BR-21GS-C3-288-30,3545,TGV,SELIND,33.2223700497113,6.71117976618598,51.1412200254278
420,BR-18GS-098-1,BR-18GS-109-17,3743,TGV,SELIND,34.0505759806632,6.40015189188961,51.1389815320085
421,BR-18GS-001-3,BR-21GS-C3-286-37,3399,TGV,SELIND,31.1113558282171,7.50013141182339,51.1367066977855
422,BR-21GS-C3-287-9,BR-19GS-048-2,3595,TGV,SELIND,33.2732141534729,6.68960094235361,51.134448669557
423,BR-18GS-001-3,BR-21GS-C3-142-8,3493,TGV,SELIND,30.5940807442866,7.69264695760485,51.1334481210916
424,BR-21GS-C3-287-9,BR-18GS-085-3,3764,TGV,SELIND,32.7461031331518,6.8839486847576,51.1262461214546
425,BR-21GS-C3-287-9,BR-18GS-085-144,3626,TGV,SELIND,34.9473573728355,6.05755937671571,51.1210409086665
426,BR-18GS-001-3,BGM-0583,3922,TGV,SELIND,30.5033219630237,7.72018628618726,51.1162193471437
427,BR-18GS-001-3,BR-21GS-C3-025-3,3469,TGV,SELIND,33.6819185333582,6.52631251789372,51.1071729561345
428,BGM-0049,BGM-0048,4364,TGV,SELIND,32.2034441905257,7.07610433201679,51.0966427570105
429,BR-21GS-C3-287-9,BR-21GS-C3-133-1,3017,TGV,SELIND,34.6440312875898,6.16150171127443,51.0952408566925
430,BR-19GS-113-8,BGM-1156,3633,TGV,SELIND,32.9676448668163,6.78774850796704,51.0909333830883
431,BR-18GS-001-3,BR-21GS-C3-070-23,3506,TGV,SELIND,31.7674243987357,7.23704710250598,51.0903401624267
432,BR-19GS-063-59,BR-21GS-C3-286-1,3246,TGV,SELIND,34.5944821447159,6.17658648718074,51.0859680654885
433,BR-21GS-C3-287-9,BR-18GS-109-23,3445,TGV,SELIND,33.6726912230079,6.52160181576042,51.0853680710883
434,BR-18GS-085-83,BR-21GS-C3-122-8,3467,TGV,SELIND,32.8311784093043,6.83447945337669,51.07923854982
435,BR-18GS-098-1,BGM-1023,4131,TGV,SELIND,34.9551199365792,6.03680037267191,51.0733769316132
436,BR-18GS-001-3,BR-21GS-C3-177-1,3434,TGV,SELIND,33.7814539593136,6.47447737582741,51.0683085527728
437,BR-18GS-001-3,BR-18GS-131-4,3819,TGV,SELIND,33.0540216867471,6.74552981609775,51.0645862957281
438,BR-21GS-C3-287-9,BR-21GS-C3-061-27,3482,TGV,SELIND,34.6286360389832,6.15341412507875,51.0582517529435
439,BR-21GS-C3-069-3,BGM-1156,3624,TGV,SELIND,32.4531437176349,6.96720864759587,51.0555908067159
440,BR-18GS-059-29,BR-18GS-059-29,2015,TGV,SELIND,31.6337306557104,7.27308869050674,51.0528774593634
441,BR-21GS-C3-286-1,BGM-0048,3528,TGV,SELIND,32.4615976895231,6.96262997581224,51.0518197249418
442,BR-18GS-001-3,BR-18GS-105-9,3234,TGV,SELIND,31.6762359625835,7.25634376271926,51.0506738090439
443,BGM-0048,BR-18GS-059-48,3494,TGV,SELIND,30.9037364478652,7.54541822471351,51.0500031078503
444,BR-18GS-085-83,BR-18GS-102-11,3901,TGV,SELIND,31.7091734237155,7.24131575004924,51.043486476347
445,BR-18GS-001-3,BR-21GS-C3-151-3,3468,TGV,SELIND,30.6518760642941,7.63593574104063,51.0398244928725
446,BR-19GS-030-39,BR-18GS-111-57,3945,TGV,SELIND,32.0544022342291,7.10939317908698,51.0364820223913
447,BGM-1527,BR-21GS-C3-069-3,4033,TGV,SELIND,35.0764994754434,5.96795028261672,51.01092673003
448,BR-18GS-001-3,BR-18GS-131-20,3811,TGV,SELIND,31.8921096456613,7.15956594980007,51.0081507316274
449,BR-18GS-098-1,BR-18GS-034-27,4030,TGV,SELIND,33.9466443364424,6.38745768503856,51.0011563554953
450,BR-18GS-098-1,BR-18GS-111-57,3928,TGV,SELIND,32.2769561836404,7.01190229031093,50.9987352987706
451,BR-18GS-059-43,BGM-0049,4055,TGV,SELIND,34.797865430009,6.06754981588335,50.9982234384175
452,BR-18GS-001-3,BR-19GS-010-6,3589,TGV,SELIND,32.1401343831999,7.06210520032911,50.9959552680786
453,BR-21GS-C3-287-9,BR-21GS-C3-293-3,3406,TGV,SELIND,34.2247435058107,6.28098559055997,50.9949750326059
454,BR-21GS-C3-287-9,BR-18GS-059-73,3429,TGV,SELIND,34.4256955533959,6.20307532582687,50.9879066733536
455,BR-18GS-085-83,BR-18GS-001-38,3914,TGV,SELIND,31.1288120159103,7.43759245934356,50.9871838823576
456,BR-18GS-085-83,BR-21GS-C3-102-6,3604,TGV,SELIND,32.7025402208266,6.8442715692702,50.976745310778
457,BR-19GS-113-8,BR-18GS-109-17,3531,TGV,SELIND,34.2749696094778,6.25391334320993,50.9729182358483
458,BR-18GS-001-3,BR-21GS-C3-122-2,3436,TGV,SELIND,31.1147525890088,7.43630336790255,50.9696825813086
459,BR-18GS-001-3,BR-18GS-097-1,3834,TGV,SELIND,34.4027462316802,6.20319014792538,50.9652639266409
460,BR-18GS-001-3,BR-21GS-C3-115-8,3568,TGV,SELIND,32.0219574676124,7.09351611001543,50.9616454813536
461,BR-18GS-001-3,BGM-1535,3727,TGV,SELIND,28.5814703507211,8.37731573529333,50.9489033639543
