sireID,damID,Nsegsnps,predOf,Trait,predMean,predSD,predUsefulness,type
432,BR-18GS-085-83,BR-18GS-105-9,3506,BV,SELIND,37.2802684295446,8.14577968004437,59.0295001752631,FALSE
433,BR-18GS-085-83,BR-19GS-010-6,3806,BV,SELIND,38.0140725286634,7.86767712000311,59.0207704390717,FALSE
434,BR-18GS-034-21,BGM-1527,4337,BV,SELIND,39.706154202014,7.2307225523276,59.0121834167287,FALSE
435,BR-18GS-001-3,BR-18GS-103-28,3411,BV,SELIND,36.6330972956045,8.38081026556761,59.00986070467,FALSE
436,BR-21GS-C3-287-9,BR-19GS-048-2,3595,BV,SELIND,39.618346064073,7.26065918083583,59.0043060769047,FALSE
437,BR-18GS-085-83,BGM-0314,4178,BV,SELIND,38.375872550433,7.7246741889346,59.0007526348884,FALSE
438,BR-18GS-059-43,BR-18GS-084-34,3620,BV,SELIND,41.2708375929453,6.63661460122256,58.9905985782095,FALSE
439,BR-18GS-034-21,BR-21GS-C3-292-15,3596,BV,SELIND,37.3676385696738,8.09721536324847,58.9872035895472,FALSE
440,BR-18GS-001-3,BR-18GS-001-10,3279,BV,SELIND,36.6155029166474,8.37487687094645,58.9764241620744,FALSE
441,BR-18GS-085-83,BR-21GS-C3-142-8,3754,BV,SELIND,36.3363806443183,8.47922021770178,58.9758986255821,FALSE
442,BR-18GS-001-3,BR-21GS-C3-286-32,3402,BV,SELIND,38.0866172294561,7.82292804431682,58.973835107782,FALSE
443,BR-18GS-059-43,BR-21GS-C3-286-1,3353,BV,SELIND,41.7362267263726,6.45354117995044,58.9671816768402,FALSE
444,BR-18GS-085-83,BR-19GS-137-4,3811,BV,SELIND,38.6539594054113,7.60626725025351,58.9626929635881,FALSE
445,BR-21GS-C3-287-9,BR-18GS-034-29,3766,BV,SELIND,39.4562971628371,7.30233921868407,58.9535428767236,FALSE
446,BR-21GS-C3-287-9,BR-18GS-129-36,3678,BV,SELIND,40.5892096484508,6.87730906344191,58.9516248478407,FALSE
447,BR-18GS-059-43,BGM-0049,4055,BV,SELIND,41.0152607005963,6.71679642684708,58.949107160278,FALSE
448,BR-18GS-085-83,BR-21GS-C3-115-8,3838,BV,SELIND,37.901730307332,7.88057027953712,58.9428529536961,FALSE
449,BR-21GS-C3-287-9,BR-18GS-131-17,3399,BV,SELIND,43.4450532088138,5.80234521646138,58.9373149367657,FALSE
450,BR-21GS-C3-287-9,BR-18GS-085-38,3822,BV,SELIND,38.1933365595265,7.76914658268583,58.9369579352977,FALSE
451,BR-18GS-085-83,BGM-0638,4361,BV,SELIND,37.9365924057664,7.86499996679901,58.9361423171198,FALSE
452,BR-18GS-001-3,BGM-1656,3914,BV,SELIND,36.4789587552344,8.40941894102747,58.9321073277777,FALSE
453,BR-18GS-001-3,BR-21GS-C3-154-22,3519,BV,SELIND,36.4745852368254,8.40716030412054,58.9217032488272,FALSE
454,BR-18GS-085-83,BR-18GS-085-21,3569,BV,SELIND,34.0424542685655,9.31786427720965,58.9211518887153,FALSE
455,BR-19GS-063-59,BR-21GS-C3-292-15,3231,BV,SELIND,39.24359450621,7.36853789991423,58.917590698981,FALSE
456,BR-19GS-030-39,BR-18GS-109-17,3684,BV,SELIND,39.5983319857568,7.2344777466259,58.9143875692479,FALSE
457,BR-18GS-001-3,BGM-0682,3941,BV,SELIND,38.1645550576919,7.76963572170366,58.9094824346406,FALSE
458,BR-18GS-085-83,BR-19GS-030-21,3932,BV,SELIND,37.839721879034,7.88644796569425,58.8965379474377,FALSE
459,BR-21GS-C3-287-9,BR-18GS-085-84,3674,BV,SELIND,42.7682357261253,6.03800667378855,58.8897135451407,FALSE
460,BR-18GS-001-3,BR-18GS-109-11,3274,BV,SELIND,38.1888507398448,7.7464196224465,58.871791131777,FALSE
461,BR-21GS-C3-286-1,BR-18GS-111-57,3784,BV,SELIND,39.4408702816255,7.27522157234595,58.8657118797892,FALSE
462,BR-19GS-063-59,BGM-1023,4135,BV,SELIND,41.0880757756976,6.65210641461934,58.8491999027312,FALSE
463,BR-18GS-034-21,BR-18GS-059-48,3885,BV,SELIND,37.035740717738,8.16740597688061,58.8427146760092,FALSE
464,BR-21GS-C3-287-9,BR-21GS-C3-293-3,3406,BV,SELIND,40.9831091307172,6.68644286376225,58.8359115769624,FALSE
465,BR-18GS-084-34,BR-18GS-111-57,4033,BV,SELIND,38.9754811481982,7.43809844856683,58.8352040058716,FALSE
466,BR-18GS-034-21,Guaira-Falsa,4058,BV,SELIND,39.0788115522023,7.3986722683896,58.8332665088025,FALSE
467,BR-18GS-001-3,BGM-1560,3943,BV,SELIND,35.8405807161824,8.6047272290443,58.8152024177307,FALSE
468,BR-18GS-085-83,BR-19GS-115-2,4008,BV,SELIND,38.746367841833,7.51638731522103,58.8151219734731,FALSE
469,BR-19GS-030-39,BGM-1156,3708,BV,SELIND,38.2856775816173,7.6876682129276,58.811751710134,FALSE
470,BR-18GS-085-83,BR-18GS-059-37,3450,BV,SELIND,39.2473494962639,7.32194735717698,58.7969489399264,FALSE
471,BR-18GS-085-83,BGM-2304,3366,BV,SELIND,39.4684016315857,7.23864081000791,58.7955725943069,FALSE
472,BR-18GS-001-3,BR-18GS-052-6,3281,BV,SELIND,38.8078462756326,7.48505205251372,58.7929352558442,FALSE
473,BR-19GS-063-59,BR-18GS-059-48,3435,BV,SELIND,38.9116966542742,7.44560101904679,58.7914513751291,FALSE
474,BR-21GS-C3-287-9,BR-18GS-109-23,3445,BV,SELIND,39.8697377638821,7.08626389817017,58.7900623719964,FALSE
475,BR-18GS-085-83,BR-21GS-C3-232-19,3695,BV,SELIND,37.7223064424566,7.89047472448536,58.7898739568325,FALSE
476,BR-18GS-085-83,BR-19GS-002-4,3837,BV,SELIND,36.0243589440446,8.5263562128393,58.7897300323256,FALSE
477,BR-19GS-030-39,BR-18GS-109-10,3514,BV,SELIND,37.692594589133,7.90114171820424,58.7886429767383,FALSE
478,BR-18GS-001-3,BR-18GS-042-28,3873,BV,SELIND,38.196902787921,7.71217171261993,58.7884012606162,FALSE
479,BGM-0049,BR-18GS-111-57,4288,BV,SELIND,38.7199042558492,7.50972765186046,58.7708770863166,FALSE
480,BR-18GS-001-3,BR-21GS-C3-057-12,3556,BV,SELIND,37.6513116667348,7.90845798711611,58.7668944923348,FALSE
481,BR-21GS-C3-287-9,BR-21GS-C3-061-27,3482,BV,SELIND,41.167552089595,6.58918764349596,58.7606830977292,FALSE
482,BR-18GS-085-83,BR-18GS-034-40,3599,BV,SELIND,36.172538855412,8.45956863725927,58.7595871168942,FALSE
483,BR-18GS-085-83,BR-18GS-054-52,3805,BV,SELIND,36.5579394388586,8.31302724572805,58.7537221849525,FALSE
484,BR-21GS-C3-287-9,BR-18GS-134-29,3826,BV,SELIND,42.8681423968421,5.94900504707929,58.7519858725438,FALSE
485,BR-18GS-085-83,BR-19GS-037-63,3872,BV,SELIND,36.9240484195131,8.17458171565637,58.7501816003156,FALSE
486,BR-18GS-085-83,BR-18GS-099-33,3719,BV,SELIND,37.4673477805604,7.96895085139559,58.7444465537866,FALSE
487,BR-21GS-C3-287-9,BR-18GS-034-18,3648,BV,SELIND,38.5301289823682,7.57009412702156,58.7422803015157,FALSE
488,BR-21GS-C3-287-9,BR-18GS-129-58,3698,BV,SELIND,41.1867978449968,6.57312285095817,58.7370358570551,FALSE
489,BR-18GS-085-83,BGM-1163,4111,BV,SELIND,36.0435230458935,8.4992137665234,58.7364238025109,FALSE
490,BR-18GS-085-83,BR-19GS-030-13,3770,BV,SELIND,35.8677170661728,8.5646452731263,58.73531994542,FALSE
491,BR-18GS-098-1,BR-18GS-084-34,3914,BV,SELIND,40.2368756027161,6.92638935368813,58.7303351770634,FALSE
492,BR-18GS-001-3,BR-21GS-C3-087-8,3612,BV,SELIND,37.677019633574,7.88474944256177,58.7293006452139,FALSE
493,BR-18GS-098-1,BR-21GS-C3-286-1,3691,BV,SELIND,40.7022647361434,6.75117840639987,58.727911081231,FALSE
494,BR-18GS-001-3,BR-19GS-047-16,3357,BV,SELIND,35.6661696867548,8.63666353364871,58.7260613215968,FALSE
495,BR-18GS-085-83,BR-21GS-C3-151-3,3727,BV,SELIND,36.2935647266146,8.40021720345706,58.722144659845,FALSE
496,BR-18GS-001-3,BR-19GS-024-7,3568,BV,SELIND,34.9169854257147,8.91541245691718,58.7211366856836,FALSE
497,BR-18GS-085-83,BR-18GS-001-34,3638,BV,SELIND,36.041946458687,8.49243893509569,58.7167584153925,FALSE
498,BR-18GS-001-3,BR-19GS-042-13,3641,BV,SELIND,36.3255006637877,8.38376484271316,58.7101527938319,FALSE
499,BR-18GS-034-21,Aipim-Preto-Joselito,4041,BV,SELIND,39.59836726186,7.15771947821434,58.7094782686923,FALSE
500,BR-18GS-001-3,BR-18GS-105-9,3234,BV,SELIND,36.7509101089674,8.22266743346713,58.7054321563246,FALSE
