sireID,damID,Nsegsnps,predOf,Trait,predMean,predSD,predUsefulness
144,BR-18GS-085-83,BR-21GS-C3-104-33,3796,BV,SELIND,41.1453538589526,7.49081120539989,61.1458197773703
145,BR-18GS-085-83,BR-18GS-001-14,3670,BV,SELIND,41.1877877532234,7.46174575156826,61.1106489099107
146,BR-18GS-001-3,BR-18GS-109-23,3479,BV,SELIND,39.1409378767473,8.22507310321839,61.1018830623404
147,BR-18GS-001-3,BGM-0144,3800,BV,SELIND,40.3399928057552,7.77282502080987,61.0934356113176
148,BR-18GS-085-83,BR-21GS-C3-057-29,3644,BV,SELIND,40.716144830355,7.63152232408976,61.0923094356747
149,BR-18GS-085-83,BGM-1371,4307,BV,SELIND,42.3982551604598,6.98948476087388,61.060179471993
150,BR-18GS-085-83,BR-21GS-C3-286-8,3969,BV,SELIND,37.7572325811493,8.72676563962687,61.0576968389531
151,BR-18GS-085-83,BGM-0140,4220,BV,SELIND,40.5127640933539,7.69369326567967,61.0549251127186
152,BR-18GS-085-83,BR-18GS-001-23,3612,BV,SELIND,37.399902545011,8.85354846341712,61.0388769423347
153,BR-18GS-001-3,BR-21GS-C3-106-5,3552,BV,SELIND,41.9554665511551,7.14537587352926,61.0336201334783
154,BR-18GS-085-83,BR-18GS-059-62,3411,BV,SELIND,38.0238245561063,8.61159329462732,61.0167786527612
155,BR-18GS-001-3,BR-18GS-085-38,3675,BV,SELIND,37.4645366723917,8.82022279435365,61.014531533316
156,BR-21GS-C3-287-9,BR-18GS-084-34,3662,BV,SELIND,43.4372117215755,6.58197078951589,61.0110737295829
157,BR-18GS-001-3,BR-18GS-099-32,3544,BV,SELIND,40.6367663903877,7.62400516848218,60.9928601902351
158,BR-21GS-C3-287-9,BR-21GS-C3-286-1,3173,BV,SELIND,43.9026008550028,6.39733380950189,60.9834821263728
159,BR-18GS-059-43,BR-18GS-034-21,3859,BV,SELIND,41.5172432010732,7.28903295556804,60.9789611924399
160,BR-21GS-C3-287-9,BGM-0049,4051,BV,SELIND,43.1816348292265,6.66281024407762,60.9713381809137
161,BR-18GS-001-3,BR-21GS-C3-104-13,3350,BV,SELIND,41.5207612281715,7.27558599556339,60.9465758363258
162,BR-19GS-030-39,BR-19GS-030-39,1994,BV,SELIND,41.9131949418557,7.12840346164725,60.9460321844538
163,BR-18GS-034-21,BGM-0048,3996,BV,SELIND,38.7132260942089,8.31781709564992,60.9217977395942
164,BR-19GS-063-59,BGM-0048,3660,BV,SELIND,40.5891820307451,7.61029141231343,60.908660101622
165,BR-18GS-085-83,BR-21GS-C3-162-17,3763,BV,SELIND,38.8560257495596,8.2537223657942,60.8934644662301
166,BR-18GS-001-3,BR-18GS-034-18,3798,BV,SELIND,37.8013290952334,8.64540436363407,60.8845587461364
167,BR-18GS-085-83,BR-21GS-C3-251-3,3740,BV,SELIND,40.2382356727814,7.72911097800792,60.8749619840625
168,BR-18GS-085-83,BR-18GS-085-145,3447,BV,SELIND,39.4441926555365,8.02333625443953,60.86650045489
169,BR-18GS-085-83,BR-21GS-C3-133-4,3742,BV,SELIND,40.6472253469116,7.56451184353238,60.844471969143
170,BR-18GS-085-83,BR-21GS-C3-061-1,3736,BV,SELIND,40.7577206429168,7.52208839339631,60.8416966532849
171,BR-18GS-001-3,BR-21GS-C3-104-33,3481,BV,SELIND,40.6159955383754,7.57435050948407,60.8395113986978
172,BR-18GS-085-83,BR-18GS-001-31,3623,BV,SELIND,38.8135706208196,8.24392439160762,60.824848746412
173,BR-18GS-085-83,BR-21GS-C3-055-8,3677,BV,SELIND,41.1887253642835,7.35217340520006,60.8190283561677
174,BR-18GS-001-3,BR-18GS-001-14,3315,BV,SELIND,40.6584294326462,7.54560685343624,60.805199731321
175,BR-18GS-085-83,BR-18GS-059-9,3587,BV,SELIND,40.9958708287849,7.4106777658947,60.7823804637237
176,BR-18GS-001-3,BR-21GS-C3-057-29,3534,BV,SELIND,40.1867865097778,7.71353784645265,60.7819325598064
177,BR-18GS-001-3,BGM-1371,4215,BV,SELIND,41.8688968398826,7.0789427422508,60.7696739616922
178,BR-18GS-085-83,BR-18GS-001-21,3667,BV,SELIND,38.9160787590437,8.1839435085357,60.7672079268341
179,BR-18GS-001-3,BGM-0140,4266,BV,SELIND,39.9834057727767,7.77505300251656,60.7427972894959
180,BR-18GS-001-3,BR-21GS-C3-286-8,3556,BV,SELIND,37.2278742605721,8.79857781999734,60.720077039965
